Date,USD,EUR,GBP,JPY100,CHF,AUD,CAD,SGD,HKD100
2-Jan-14,3.2795,4.5152,5.44,3.115,3.6774,2.9266,3.0854,2.5943,42.2921
3-Jan-14,3.2945,4.5006,5.4148,3.1602,3.6634,2.9459,3.0928,2.5996,42.4872
6-Jan-14,3.2895,4.4685,5.3836,3.1512,3.6312,2.9438,3.0977,2.5934,42.4216
7-Jan-14,3.288,4.4802,5.392,3.1458,3.6307,2.9368,3.0804,2.5906,42.4045
8-Jan-14,3.285,4.4752,5.3871,3.1319,3.6151,2.9312,3.0434,2.586,42.3641
9-Jan-14,3.28,4.4546,5.3979,3.1289,3.5969,2.9146,3.0269,2.5786,42.2991
10-Jan-14,3.2695,4.4511,5.3888,3.1162,3.6067,2.9102,3.0148,2.5746,42.1632
13-Jan-14,3.26,4.461,5.3816,3.154,3.6198,2.9461,2.9938,2.5793,42.0417
15-Jan-14,3.2845,4.4787,5.3941,3.1476,3.6257,2.9314,2.9946,2.5852,42.3566
16-Jan-14,3.296,4.4892,5.3969,3.1447,3.6288,2.9051,3.0145,2.5885,42.5044
20-Jan-14,3.315,4.4845,5.4419,3.1887,3.6365,2.9106,3.0277,2.5965,42.7433
21-Jan-14,3.318,4.4952,5.4511,3.1712,3.6394,2.9261,3.0285,2.5999,42.7781
22-Jan-14,3.328,4.5164,5.4862,3.1994,3.6583,2.9513,3.0335,2.6051,42.9071
23-Jan-14,3.333,4.5145,5.5221,3.1916,3.6546,2.9314,2.9898,2.6009,42.9649
24-Jan-14,3.334,4.5632,5.5471,3.2231,3.7094,2.9219,3.0028,2.609,42.9468
27-Jan-14,3.346,4.5787,5.5216,3.2653,3.7394,2.9217,3.0256,2.6196,43.1058
28-Jan-14,3.342,4.5712,5.5527,3.2548,3.7287,2.9383,3.0138,2.6236,43.0387
29-Jan-14,3.3225,4.5369,5.5074,3.2192,3.6904,2.9255,2.9809,2.6114,42.7981
30-Jan-14,3.347,4.5697,5.5416,3.2711,3.7355,2.9236,2.9927,2.6245,43.0976
4-Feb-14,3.339,4.5103,5.4429,3.2991,3.6985,2.9547,3.0114,2.6283,43.0012
5-Feb-14,3.327,4.4954,5.4337,3.2788,3.6815,2.9557,3,2.6209,42.8616
6-Feb-14,3.323,4.4937,5.4188,3.2742,3.6751,2.9787,3.0053,2.6188,42.8255
7-Feb-14,3.324,4.5183,5.4261,3.2595,3.6917,2.9737,3.0049,2.6208,42.8389
10-Feb-14,3.332,4.5408,5.4695,3.2545,3.7076,2.9801,3.0217,2.6271,42.9586
11-Feb-14,3.3425,4.5689,5.4891,3.2725,3.7342,3.0129,3.0183,2.6352,43.0901
12-Feb-14,3.3255,4.5327,5.4704,3.2431,3.702,3.0132,3.0259,2.6299,42.877
13-Feb-14,3.326,4.529,5.5288,3.2563,3.7025,2.9748,3.0225,2.6247,42.8774
14-Feb-14,3.32,4.5421,5.5295,3.2619,3.7211,2.9873,3.0311,2.6237,42.8045
17-Feb-14,3.297,4.5202,5.5363,3.2441,3.7016,2.9854,3.0071,2.6177,42.5123
18-Feb-14,3.299,4.5239,5.5192,3.2217,3.6976,2.9902,3.0111,2.6158,42.5387
19-Feb-14,3.3033,4.5457,5.5106,3.2331,3.7212,2.9763,3.0181,2.6167,42.5946
20-Feb-14,3.305,4.5457,5.5114,3.2431,3.7256,2.9567,2.9839,2.6137,42.6133
21-Feb-14,3.303,4.5311,5.4998,3.2234,3.7154,2.9701,2.9701,2.6104,42.5897
24-Feb-14,3.3005,4.5342,5.4914,3.2269,3.7197,2.9586,2.9681,2.6056,42.5563
25-Feb-14,3.2775,4.502,5.4613,3.1963,3.6871,2.9573,2.9631,2.5973,42.2402
26-Feb-14,3.28,4.507,5.4701,3.2044,3.6966,2.9546,2.9571,2.5939,42.2735
27-Feb-14,3.2795,4.4896,5.4689,3.2023,3.6844,2.9322,2.9471,2.5904,42.2681
28-Feb-14,3.28,4.4943,5.4717,3.2223,3.6924,2.9376,2.948,2.5898,42.2615
3-Mar-14,3.281,4.5209,5.495,3.2357,3.731,2.925,2.9698,2.5896,42.2793
4-Mar-14,3.2855,4.5103,5.4727,3.2331,3.7162,2.934,2.9615,2.5862,42.34
5-Mar-14,3.2755,4.4982,5.4593,3.2066,3.692,2.9342,2.9544,2.5775,42.2068
6-Mar-14,3.2665,4.4843,5.4586,3.1819,3.6777,2.9454,2.9583,2.5773,42.0935
7-Mar-14,3.2585,4.5156,5.4547,3.167,3.7045,2.9623,2.9647,2.5787,41.9894
10-Mar-14,3.285,4.5622,5.4968,3.1859,3.7457,2.971,2.9557,2.5895,42.3281
11-Mar-14,3.2795,4.5487,5.4584,3.176,3.7335,2.9604,2.9503,2.5902,42.2589
12-Mar-14,3.287,4.5541,5.4643,3.1906,3.7433,2.9465,2.9583,2.5917,42.3495
13-Mar-14,3.2805,4.5609,5.4551,3.1933,3.7521,2.9744,2.9557,2.5912,42.2511
14-Mar-14,3.284,4.5523,5.4587,3.2297,3.7519,2.9641,2.961,2.5938,42.2962
17-Mar-14,3.281,4.5632,5.4583,3.2316,3.7579,2.9644,2.9588,2.5924,42.251
18-Mar-14,3.2681,4.5531,5.4378,3.2106,3.7448,2.9697,2.9568,2.5855,42.0838
19-Mar-14,3.2805,4.5678,5.4433,3.2365,3.7552,2.9912,2.9498,2.5929,42.244
20-Mar-14,3.295,4.558,5.4509,3.22,3.7396,2.9718,2.9299,2.5886,42.4378
21-Mar-14,3.311,4.5639,5.4668,3.2359,3.7497,3.0004,2.946,2.5934,42.6466
24-Mar-14,3.3051,4.5617,5.4498,3.2261,3.7426,3.0017,2.9436,2.6,42.5937
25-Mar-14,3.301,4.5669,5.446,3.2274,3.7486,3.0171,2.9492,2.6039,42.5551
26-Mar-14,3.304,4.5641,5.4622,3.2303,3.7405,3.0311,2.9616,2.6067,42.5905
27-Mar-14,3.2955,4.5425,5.4653,3.2302,3.7216,3.0437,2.9711,2.6068,42.476
28-Mar-14,3.278,4.5066,5.448,3.2099,3.6964,3.0423,2.9768,2.6001,42.2548
31-Mar-14,3.27,4.4956,5.438,3.1788,3.6849,3.0189,2.9563,2.594,42.1528
1-Apr-14,3.2615,4.4934,5.4366,3.1588,3.6874,3.0224,2.9521,2.592,42.0464
2-Apr-14,3.2685,4.5112,5.4345,3.1476,3.7024,3.0207,2.9625,2.5943,42.135
3-Apr-14,3.281,4.5143,5.4593,3.1554,3.6986,3.0244,2.9754,2.5992,42.2962
4-Apr-14,3.286,4.5064,5.4508,3.1627,3.6834,3.0366,2.9813,2.6009,42.3601
7-Apr-14,3.272,4.4823,5.4227,3.1693,3.6682,3.0351,2.9819,2.5964,42.1823
8-Apr-14,3.266,4.4891,5.4278,3.1721,3.68,3.0315,2.9778,2.5945,42.1186
9-Apr-14,3.232,4.4579,5.4136,3.1708,3.6569,3.0303,2.9616,2.5862,41.6839
10-Apr-14,3.234,4.4784,5.4309,3.1774,3.6775,3.0413,2.9683,2.5899,41.7059
11-Apr-14,3.241,4.503,5.4361,3.1893,3.6985,3.0404,2.9647,2.5955,41.7972
14-Apr-14,3.2495,4.5019,5.439,3.1999,3.7061,3.0545,2.9587,2.5971,41.9101
15-Apr-14,3.256,4.4988,5.4424,3.1969,3.6979,3.0571,2.9673,2.5969,41.9907
16-Apr-14,3.2455,4.4853,5.4287,3.1756,3.6876,3.0388,2.9545,2.5923,41.8542
17-Apr-14,3.2415,4.4862,5.458,3.1798,3.6844,3.0396,2.9457,2.5926,41.8048
18-Apr-14,3.241,4.4771,5.4423,3.1644,3.6704,3.0248,2.9469,2.588,41.7983
21-Apr-14,3.249,4.4875,5.457,3.167,3.6787,3.0307,2.9485,2.5948,41.9047
22-Apr-14,3.2645,4.5044,5.4827,3.1805,3.69,3.0536,2.9623,2.6022,42.1025
23-Apr-14,3.27,4.5185,5.5047,3.189,3.6995,3.0362,2.9646,2.6006,42.1827
24-Apr-14,3.265,4.5139,5.4823,3.1916,3.6989,3.0342,2.9615,2.5999,42.1111
25-Apr-14,3.272,4.5262,5.4996,3.1969,3.711,3.0345,2.9686,2.6039,42.2036
28-Apr-14,3.273,4.5252,5.4957,3.2044,3.7113,3.0377,2.9668,2.6044,42.2159
29-Apr-14,3.2645,4.5259,5.4902,3.1858,3.7113,3.0197,2.9626,2.5979,42.1079
30-Apr-14,3.2681,4.5126,5.4999,3.1921,3.6982,3.0341,2.9829,2.602,42.1538
2-May-14,3.2705,4.5339,5.5226,3.1957,3.7182,3.0334,2.9848,2.6118,42.1858
5-May-14,3.2595,4.5229,5.5001,3.1981,3.7154,3.0183,2.9716,2.6068,42.0445
6-May-14,3.2602,4.5258,5.5045,3.195,3.7158,3.0268,2.9765,2.6069,42.0541
7-May-14,3.25,4.5263,5.5188,3.1991,3.7185,3.0371,2.9852,2.6048,41.9257
8-May-14,3.2505,4.5237,5.5112,3.1918,3.7119,3.0467,2.9851,2.601,41.9333
9-May-14,3.228,4.4672,5.4644,3.1744,3.6653,3.023,2.982,2.5884,41.6425
12-May-14,3.2345,4.4503,5.4534,3.172,3.6457,3.0294,2.9699,2.5901,41.7279
14-May-14,3.2245,4.4234,5.4349,3.1563,3.6296,3.0301,2.9566,2.5796,41.5984
15-May-14,3.227,4.4281,5.4143,3.1687,3.6291,3.0234,2.9679,2.581,41.6307
16-May-14,3.2325,4.4343,5.428,3.1866,3.6308,3.025,2.9735,2.5831,41.7
19-May-14,3.2185,4.411,5.4148,3.1716,3.611,3.0141,2.9642,2.5734,41.5189
20-May-14,3.2135,4.4067,5.4048,3.1645,3.6026,2.9889,2.9563,2.5704,41.456
21-May-14,3.2225,4.4158,5.4264,3.1855,3.6155,2.9763,2.9545,2.5718,41.5672
22-May-14,3.2075,4.3856,5.4178,3.1554,3.5886,2.9727,2.9402,2.5654,41.3716
23-May-14,3.21,4.3807,5.4143,3.1545,3.5882,2.9667,2.9471,2.5641,41.4012
26-May-14,3.2085,4.37,5.4025,3.149,3.5805,2.964,2.9536,2.5605,41.3824
27-May-14,3.2135,4.389,5.4196,3.1523,3.5937,2.9757,2.9639,2.5618,41.4463
28-May-14,3.2235,4.3959,5.4203,3.1622,3.5952,2.9853,2.9704,2.5685,41.5785
29-May-14,3.2225,4.3849,5.3916,3.1693,3.5909,2.9898,2.967,2.5683,41.5646
30-May-14,3.216,4.3754,5.3817,3.1666,3.5833,2.997,2.9695,2.564,41.4823
2-Jun-14,3.2245,4.395,5.3994,3.161,3.6008,2.9894,2.9719,2.5677,41.5887
3-Jun-14,3.229,4.3931,5.4066,3.1536,3.5942,2.9868,2.964,2.5721,41.6457
4-Jun-14,3.235,4.4041,5.4112,3.1484,3.6033,2.9985,2.9589,2.5724,41.7274
5-Jun-14,3.234,4.3982,5.4169,3.1539,3.6049,3.0031,2.9537,2.5732,41.7145
6-Jun-14,3.2235,4.4039,5.419,3.1504,3.6162,3.0091,2.9519,2.5734,41.5796
9-Jun-14,3.1985,4.3644,5.3764,3.1199,3.5797,2.9916,2.9261,2.5572,41.2587
10-Jun-14,3.203,4.3538,5.3852,3.1301,3.5708,2.998,2.9385,2.562,41.3216
11-Jun-14,3.205,4.3376,5.3706,3.1345,3.5611,3.0089,2.9433,2.5648,41.3442
12-Jun-14,3.215,4.3547,5.4006,3.1498,3.575,3.0147,2.9601,2.5724,41.4753
13-Jun-14,3.211,4.3544,5.4481,3.1527,3.5745,3.0235,2.9578,2.5733,41.4242
16-Jun-14,3.224,4.3663,5.4756,3.1682,3.5842,3.0318,2.9712,2.578,41.5925
17-Jun-14,3.23,4.3808,5.4794,3.1679,3.5961,3.0233,2.9764,2.5801,41.6699
18-Jun-14,3.236,4.3838,5.4896,3.1667,3.598,3.0221,2.9784,2.582,41.7489
19-Jun-14,3.2215,4.3787,5.4756,3.1611,3.5946,3.0298,2.976,2.5809,41.5635
20-Jun-14,3.22,4.3863,5.4898,3.1618,3.607,3.031,2.9776,2.5789,41.5457
23-Jun-14,3.2165,4.3757,5.4796,3.1553,3.5943,3.0364,2.9993,2.5765,41.4963
24-Jun-14,3.2155,4.3724,5.4754,3.1555,3.5927,3.0313,3.0004,2.5751,41.4818
25-Jun-14,3.2295,4.3947,5.484,3.1696,3.6128,3.0251,3.0056,2.5826,41.6645
26-Jun-14,3.219,4.3894,5.4694,3.1639,3.6079,3.0268,3.0045,2.5793,41.5291
27-Jun-14,3.209,4.3732,5.4707,3.1675,3.5979,3.029,3.005,2.5713,41.4016
30-Jun-14,3.212,4.3828,5.4704,3.1711,3.6057,3.0257,3.0092,2.5725,41.443
1-Jul-14,3.2095,4.3932,5.4902,3.1633,3.6184,3.0233,3.0088,2.5758,41.4124
2-Jul-14,3.207,4.3872,5.501,3.1565,3.6131,3.0351,3.0149,2.574,41.3806
3-Jul-14,3.2075,4.3782,5.5041,3.1486,3.606,3.008,3.0064,2.5703,41.385
4-Jul-14,3.187,4.3375,5.4708,3.1211,3.5689,2.9837,2.9976,2.5578,41.1194
7-Jul-14,3.1888,4.332,5.4666,3.1226,3.5609,2.9838,2.9902,2.5584,41.1453
8-Jul-14,3.18,4.3261,5.448,3.1232,3.559,2.9844,2.9753,2.5536,41.0312
9-Jul-14,3.1745,4.3221,5.4392,3.1239,3.5545,2.9837,2.9727,2.5555,40.9629
10-Jul-14,3.1735,4.3306,5.4441,3.126,3.5633,2.9837,2.9787,2.5576,40.9489
11-Jul-14,3.188,4.337,5.4626,3.1486,3.5712,2.9951,2.9971,2.5662,41.1365
14-Jul-14,3.178,4.3234,5.4395,3.135,3.5616,2.9857,2.9596,2.5604,41.0075
16-Jul-14,3.196,4.3354,5.4773,3.1416,3.567,2.9863,2.9705,2.5695,41.2345
17-Jul-14,3.184,4.3076,5.458,3.136,3.5464,2.9799,2.966,2.5653,41.0802
18-Jul-14,3.189,4.3144,5.4522,3.1481,3.5544,2.9859,2.9684,2.5685,41.1431
21-Jul-14,3.175,4.2983,5.4289,3.1367,3.5372,2.9835,2.9587,2.5584,40.9598
22-Jul-14,3.177,4.2972,5.4266,3.131,3.5379,2.9816,2.9589,2.5611,40.9851
23-Jul-14,3.1725,4.2721,5.417,3.1293,3.5164,2.9923,2.9572,2.5616,40.9307
24-Jul-14,3.172,4.2698,5.4041,3.1248,3.5151,3.0004,2.9551,2.5628,40.9269
25-Jul-14,3.1815,4.2845,5.406,3.1265,3.5252,2.9941,2.9615,2.5649,41.05
30-Jul-14,3.179,4.263,5.3887,3.1139,3.5061,2.9832,2.9294,2.56,41.0199
31-Jul-14,3.19,4.2736,5.3984,3.1043,3.5121,2.9744,2.9266,2.562,41.1624
1-Aug-14,3.2068,4.2936,5.4124,3.1167,3.5294,2.981,2.9391,2.5689,41.3791
4-Aug-14,3.202,4.299,5.3886,3.1202,3.5342,2.9862,2.9328,2.5706,41.3172
5-Aug-14,3.192,4.2843,5.3833,3.112,3.5208,2.9765,2.9263,2.5634,41.1882
6-Aug-14,3.198,4.2754,5.3966,3.1188,3.517,2.9757,2.9176,2.5629,41.2635
7-Aug-14,3.2065,4.2935,5.4055,3.1384,3.5345,2.9782,2.9382,2.5666,41.3726
8-Aug-14,3.218,4.2983,5.4088,3.162,3.5441,2.9766,2.9418,2.5658,41.5162
11-Aug-14,3.1985,4.2863,5.3677,3.1318,3.5311,2.9688,2.9146,2.5602,41.2651
12-Aug-14,3.197,4.2753,5.3617,3.1257,3.5221,2.962,2.9234,2.5576,41.2474
13-Aug-14,3.1915,4.2658,5.3643,3.1204,3.5164,2.9627,2.9221,2.554,41.1743
14-Aug-14,3.1805,4.2504,5.3054,3.1005,3.5047,2.9575,2.9131,2.5487,41.0339
15-Aug-14,3.1745,4.2424,5.2979,3.0971,3.5015,2.9599,2.9135,2.55,40.9586
18-Aug-14,3.15,4.2197,5.2699,3.0801,3.4891,2.9361,2.8955,2.5309,40.6425
19-Aug-14,3.1538,4.2132,5.2744,3.0739,3.4779,2.9456,2.8958,2.5356,40.6921
20-Aug-14,3.17,4.2183,5.2644,3.0726,3.482,2.9446,2.895,2.5397,40.9011
21-Aug-14,3.174,4.2043,5.2593,3.0552,3.4723,2.9366,2.8907,2.5368,40.9533
22-Aug-14,3.1645,4.2044,5.248,3.0498,3.4737,2.9487,2.895,2.5355,40.8323
25-Aug-14,3.169,4.185,5.2491,3.041,3.4611,2.9519,2.8938,2.5334,40.8893
26-Aug-14,3.164,4.1784,5.2503,3.0464,3.4609,2.9413,2.8837,2.5308,40.8248
27-Aug-14,3.1535,4.151,5.2206,3.0334,3.4371,2.9391,2.8886,2.5266,40.6903
28-Aug-14,3.149,4.1617,5.2273,3.0352,3.4476,2.9471,2.9042,2.5277,40.6323
29-Aug-14,3.158,4.1626,5.2382,3.043,3.4499,2.9527,2.9085,2.528,40.7479
2-Sep-14,3.17,4.1587,5.2571,3.0248,3.4449,2.9481,2.9099,2.5326,40.9027
3-Sep-14,3.1875,4.1839,5.245,3.0279,3.4658,2.9567,2.9142,2.5413,41.1285
4-Sep-14,3.176,4.1764,5.2286,3.0302,3.4612,2.9702,2.9154,2.5396,40.9806
5-Sep-14,3.187,4.1217,5.199,3.0254,3.4188,2.9773,2.9298,2.5384,41.1226
8-Sep-14,3.173,4.1062,5.1438,3.021,3.4041,2.9734,2.9134,2.5319,40.943
9-Sep-14,3.192,4.1094,5.1324,3.0051,3.4066,2.9574,2.9021,2.5319,41.1866
10-Sep-14,3.2,4.1373,5.1581,3.0101,3.4269,2.9331,2.9157,2.533,41.2898
11-Sep-14,3.1985,4.1312,5.1832,2.996,3.415,2.9413,2.9199,2.5331,41.271
12-Sep-14,3.201,4.136,5.1981,2.9821,3.4202,2.903,2.8958,2.5308,41.3006
15-Sep-14,3.216,4.1695,5.2231,3.0008,3.4466,2.8992,2.9007,2.5417,41.4925
17-Sep-14,3.22,4.1705,5.2418,3.004,3.452,2.9218,2.935,2.5529,41.5436
18-Sep-14,3.243,4.1724,5.2764,2.9848,3.4456,2.908,2.946,2.556,41.8387
19-Sep-14,3.24,4.1864,5.3525,2.9665,3.4697,2.9008,2.9581,2.556,41.8016
22-Sep-14,3.2285,4.1522,5.2802,2.9679,3.4393,2.886,2.9527,2.5516,41.6511
23-Sep-14,3.2515,4.1792,5.3286,2.9899,3.4627,2.8925,2.9449,2.5653,41.9478
24-Sep-14,3.246,4.1744,5.327,2.989,3.4576,2.8766,2.9307,2.5628,41.8774
25-Sep-14,3.248,4.1474,5.3027,2.9765,3.433,2.8696,2.9309,2.5631,41.8989
26-Sep-14,3.2625,4.1594,5.3208,2.9956,3.4458,2.8638,2.9355,2.5691,42.0669
29-Sep-14,3.275,4.153,5.3153,2.9941,3.4405,2.8509,2.9314,2.5708,42.202
30-Sep-14,3.2725,4.1541,5.3217,2.9938,3.4418,2.8647,2.9358,2.5711,42.1584
1-Oct-14,3.283,4.1425,5.3162,2.9883,3.4345,2.8493,2.9281,2.5719,42.2816
2-Oct-14,3.2555,4.1215,5.2853,2.9963,3.415,2.8684,2.9376,2.5634,41.9323
3-Oct-14,3.247,4.1094,5.2387,2.9844,3.3996,2.8551,2.9064,2.5527,41.8309
7-Oct-14,3.265,4.1204,5.2387,2.9927,3.3979,2.8549,2.9212,2.5558,42.1051
8-Oct-14,3.28,4.1446,5.268,3.0267,3.4202,2.8766,2.9335,2.5631,42.2937
9-Oct-14,3.239,4.1278,5.2433,3.0016,3.4066,2.8743,2.9201,2.5526,41.7639
10-Oct-14,3.255,4.1338,5.2474,3.0198,3.4137,2.8556,2.9088,2.5638,41.9637
13-Oct-14,3.2595,4.1376,5.2546,3.0423,3.4228,2.8475,2.9121,2.5643,42.0201
14-Oct-14,3.254,4.1397,5.2295,3.0349,3.4253,2.8625,2.9051,2.5612,41.9541
15-Oct-14,3.275,4.1412,5.2105,3.0553,3.4304,2.8548,2.8918,2.567,42.2237
16-Oct-14,3.277,4.2014,5.2383,3.0892,3.4814,2.8805,2.91,2.5767,42.2441
17-Oct-14,3.288,4.2083,5.2864,3.0978,3.4864,2.8767,2.9201,2.5819,42.3831
20-Oct-14,3.2745,4.1779,5.2752,3.05,3.46,2.873,2.9068,2.5735,42.2124
21-Oct-14,3.2611,4.1778,5.2745,3.0601,3.4637,2.874,2.8918,2.571,42.0353
23-Oct-14,3.277,4.1418,5.2599,3.0535,3.4332,2.8697,2.9121,2.5779,42.2484
24-Oct-14,3.2815,4.1541,5.2639,3.039,3.443,2.8736,2.9265,2.5723,42.2999
27-Oct-14,3.2725,4.1584,5.2717,3.0301,3.4458,2.885,2.9174,2.5677,42.1877
28-Oct-14,3.279,4.1679,5.289,3.0412,3.4559,2.8927,2.9175,2.5742,42.2704
29-Oct-14,3.269,4.1634,5.2755,3.0224,3.4523,2.898,2.9287,2.5702,42.1464
30-Oct-14,3.291,4.1529,5.2597,3.0182,3.4432,2.8862,2.9387,2.5735,42.4355
31-Oct-14,3.2845,4.1401,5.2542,3.0031,3.4342,2.8986,2.9357,2.5718,42.3533
3-Nov-14,3.313,4.1356,5.2915,2.9394,3.43,2.8916,2.9355,2.574,42.7192
4-Nov-14,3.326,4.1671,5.3219,2.9294,3.4556,2.9036,2.9319,2.5807,42.8956
5-Nov-14,3.3355,4.1907,5.3418,2.9336,3.4799,2.9196,2.9282,2.5889,43.0298
6-Nov-14,3.345,4.1786,5.3413,2.9029,3.4714,2.8683,2.9322,2.583,43.1479
7-Nov-14,3.3475,4.1442,5.2984,2.9035,3.4407,2.8648,2.9264,2.5841,43.1796
10-Nov-14,3.328,4.1543,5.2922,2.9137,3.4516,2.8864,2.9412,2.5826,42.9297
11-Nov-14,3.344,4.1566,5.2986,2.9093,3.4549,2.8892,2.938,2.5906,43.1278
12-Nov-14,3.3415,4.1662,5.3173,2.8873,3.462,2.9014,2.9459,2.5845,43.0944
13-Nov-14,3.338,4.1538,5.2664,2.8848,3.4555,2.9051,2.9506,2.5836,43.0465
14-Nov-14,3.3445,4.1659,5.2445,2.8824,3.4658,2.907,2.9384,2.585,43.127
17-Nov-14,3.3465,4.2009,5.2597,2.8874,3.4969,2.9396,2.9675,2.5832,43.1561
18-Nov-14,3.352,4.1816,5.2462,2.8745,3.4808,2.9246,2.9724,2.5834,43.226
19-Nov-14,3.359,4.2045,5.2437,2.8658,3.4997,2.9126,2.965,2.5836,43.3162
20-Nov-14,3.367,4.2242,5.2781,2.845,3.5161,2.8963,2.9678,2.5846,43.4149
21-Nov-14,3.358,4.219,5.2734,2.8552,3.5092,2.901,2.9719,2.5875,43.2961
24-Nov-14,3.3455,4.1461,5.2394,2.8385,3.4468,2.9056,2.9788,2.5743,43.1288
25-Nov-14,3.349,4.1605,5.2499,2.842,3.459,2.8731,2.9661,2.572,43.1772
26-Nov-14,3.349,4.1769,5.2593,2.8417,3.4737,2.86,2.9742,2.575,43.1867
27-Nov-14,3.348,4.1883,5.2878,2.8528,3.4842,2.8749,2.9747,2.5805,43.1799
28-Nov-14,3.3695,4.1944,5.2935,2.8483,3.4899,2.8631,2.97,2.5866,43.4612
1-Dec-14,3.438,4.2813,5.3681,2.8908,3.5572,2.9037,3.0071,2.6276,44.3367
2-Dec-14,3.424,4.269,5.3873,2.8919,3.5482,2.9149,3.0242,2.623,44.1505
3-Dec-14,3.443,4.2645,5.3869,2.8855,3.5425,2.8907,3.0218,2.6254,44.3995
4-Dec-14,3.4485,4.2441,5.4083,2.8759,3.5275,2.8936,3.0332,2.6244,44.4807
5-Dec-14,3.466,4.2919,5.4267,2.8903,3.5695,2.9062,3.0428,2.639,44.7151
8-Dec-14,3.505,4.3069,5.4559,2.8836,3.5813,2.9053,3.0625,2.6507,45.22
9-Dec-14,3.4955,4.2974,5.4638,2.9044,3.576,2.8792,3.0419,2.6479,45.0922
10-Dec-14,3.484,4.3139,5.4605,2.9216,3.5899,2.891,3.0441,2.6492,44.9427
11-Dec-14,3.489,4.3445,5.4823,2.955,3.6099,2.9067,3.0437,2.6636,45.0112
12-Dec-14,3.496,4.334,5.4975,2.9403,3.6078,2.8901,3.0282,2.663,45.094
15-Dec-14,3.4975,4.3495,5.4942,2.9472,3.6217,2.876,3.0268,2.6652,45.1116
16-Dec-14,3.4925,4.352,5.4675,2.9764,3.6244,2.8768,3.0017,2.6693,45.0482
17-Dec-14,3.488,4.3579,5.4866,2.9822,3.6288,2.8462,2.9976,2.6748,44.9856
18-Dec-14,3.479,4.2959,5.4234,2.9349,3.5774,2.8336,2.9906,2.6511,44.862
19-Dec-14,3.4785,4.2709,5.447,2.9158,3.5451,2.8444,3.0047,2.6487,44.8648
22-Dec-14,3.488,4.2718,5.457,2.9203,3.5512,2.8459,3.0077,2.649,44.9798
23-Dec-14,3.498,4.2788,5.4551,2.9121,3.5563,2.8418,3.0111,2.6486,45.0936
24-Dec-14,3.498,4.2595,5.4271,2.9046,3.5426,2.839,3.0119,2.6432,45.0849
26-Dec-14,3.487,4.2604,5.4254,2.9015,3.5441,2.8332,3.0019,2.6387,44.9414
29-Dec-14,3.498,4.2627,5.446,2.9027,3.5441,2.8439,3.0085,2.6452,45.0721
30-Dec-14,3.503,4.2526,5.4374,2.908,3.5355,2.8472,3.0089,2.644,45.1557
31-Dec-14,3.496,4.2529,5.4419,2.927,3.537,2.8674,3.0135,2.6459,45.0707
2-Jan-15,3.511,4.2339,5.4621,2.9183,3.5209,2.8555,3.0179,2.6472,45.2717
5-Jan-15,3.541,4.2301,5.4149,2.9369,3.5199,2.8544,2.9993,2.652,45.655
6-Jan-15,3.556,4.248,5.4275,2.981,3.5351,2.8935,3.0295,2.6649,45.8584
7-Jan-15,3.5735,4.2442,5.4128,3.0032,3.5339,2.8867,3.0212,2.6776,46.0817
8-Jan-15,3.5695,4.222,5.3885,2.9825,3.5157,2.8963,3.0191,2.6678,46.0272
9-Jan-15,3.5565,4.1984,5.3685,2.9759,3.4957,2.8953,3.0096,2.6621,45.8655
12-Jan-15,3.552,4.2113,5.3873,3.003,3.5057,2.93,2.9987,2.6671,45.8104
13-Jan-15,3.577,4.2377,5.4299,3.0321,3.529,2.9285,2.9923,2.6822,46.134
14-Jan-15,3.595,4.2331,5.4479,3.0598,3.5249,2.9098,2.9988,2.6909,46.3638
15-Jan-15,3.573,4.2094,5.4438,3.0354,3.506,2.9263,2.987,2.6798,46.0788
16-Jan-15,3.572,4.1582,5.4255,3.0735,4.1323,2.944,2.9856,2.6987,46.0802
19-Jan-15,3.568,4.125,5.4023,3.0464,4.1149,2.9293,2.9818,2.6867,46.028
20-Jan-15,3.6,4.1695,5.4256,3.0465,4.0928,2.9408,3.0058,2.6892,46.4378
21-Jan-15,3.624,4.193,5.4976,3.0785,4.1555,2.9757,2.9995,2.712,46.7432
22-Jan-15,3.613,4.1936,5.4722,3.0551,4.189,2.9161,2.9241,2.7072,46.6031
23-Jan-15,3.5965,4.0874,5.3998,3.0381,4.1311,2.8858,2.906,2.6894,46.3939
26-Jan-15,3.6085,4.0332,5.4124,3.0698,4.1052,2.8446,2.8977,2.6829,46.5463
27-Jan-15,3.6115,4.0586,5.4523,3.0552,4.0034,2.8654,2.8922,2.6871,46.5862
28-Jan-15,3.6255,4.1117,5.4995,3.0691,4.0056,2.8971,2.9167,2.681,46.7662
29-Jan-15,3.635,4.0992,5.5048,3.0821,3.9919,2.8673,2.9031,2.6868,46.8929
30-Jan-15,3.625,4.106,5.4643,3.0715,3.9376,2.8224,2.8704,2.6826,46.7645
4-Feb-15,3.5595,4.0806,5.3948,3.0188,3.8435,2.7793,2.8678,2.6463,45.9053
5-Feb-15,3.574,4.0597,5.4346,3.0453,3.8734,2.782,2.8485,2.6527,46.0953
6-Feb-15,3.5545,4.0767,5.4494,3.03,3.8519,2.7825,2.8582,2.6431,45.8509
9-Feb-15,3.562,4.0386,5.4345,2.9983,3.8533,2.768,2.8485,2.6334,45.9429
